T_ID,YEAR,shift_BB_9,shift_ERA,shift_FIP,shift_HR_9,shift_H_9,shift_K_9,shift_LOB,shift_PCT,shift_P_WHIP_RT,shift_WHIP,shift_e_HH,shift_e_HT,shift_e_KT,shift_e_LG,shift_e_LT,shift_e_NC,shift_e_OB,shift_e_SK,shift_e_SS,shift_e_WO,shift_oAVG,shift_oISO,shift_oOBP,shift_oOPS,shift_oSLG,shift_vs_AVG,shift_vs_BB_9,shift_vs_DER,shift_vs_ERA,shift_vs_FIP,shift_vs_GPA,shift_vs_HR_9,shift_vs_H_9,shift_vs_ISO,shift_vs_K_9,shift_vs_LOB,shift_vs_OBP,shift_vs_OPS,shift_vs_P_HRA_RT,shift_vs_P_WHIP_RT,shift_vs_RC,shift_vs_SECA,shift_vs_SLG,shift_vs_TA,shift_vs_WHIP,shift_vs_oAVG,shift_vs_oISO,shift_vs_oOBP,shift_vs_oOPS,shift_vs_oSLG,shift_vs_wOBA,c_HH,c_HT,c_KT,c_LG,c_LT,c_NC,c_OB,c_SK,c_SS,c_WO,ISHOME
SS,2016,3.7551020408163267,5.530612244897959,1.6598639455782314,1.2040816326530612,10.387755102040817,6.6938775510204085,0.6746532156368222,0.48,3.9979329697083332,1.5714285714285714,5.943396226415095,4.166666666666667,6.622641509433962,6.136363636363637,6.576923076923077,6.403846153846154,5.294117647058823,4.909090909090909,0.0,3.477272727272727,0.29627473806752036,0.16239813736903375,0.3537519142419602,0.8124247896785143,0.4586728754365541,0.29404968226458694,4.1647855530474045,0.6788674033149171,4.8148984198645595,1.5417607223476297,0.2785084262033737,0.8939051918735892,10.15801354401806,0.16117850953206242,5.851015801354402,0.6801306801306801,0.3660030627871363,0.8212312545837857,0.6171175468333334,3.6391455765833336,1.9047436868686891,0.36279607163489314,0.45522819179664936,0.8065522620904836,1.5914221218961626,0.2905287623474724,0.13887274840209185,0.35516372795969775,0.784565238709262,0.42940151074956423,0.4075780346820809,0.125,0.125,0.125,0.125,0.08333333333333333,0.0,0.125,0.125,0.0,0.16666666666666666,12
SS,2016,3.755329949238579,5.728934010152285,1.8761421319796956,1.3294416243654823,10.649238578680203,6.633502538071066,0.6738403677392394,0.4189189189189189,5.978668900416667,1.600507614213198,5.357142857142857,4.3875,7.111111111111111,7.304347826086956,6.330143540669856,6.403846153846154,4.426229508196721,6.2560975609756095,0.0,4.153846153846154,0.30280592361652375,0.17225253312548716,0.35651289009497966,0.8315713468369905,0.4750584567420109,0.29781525488692984,3.909502262443439,0.6842592592592592,4.710407239819005,1.4524886877828054,0.2836491325559734,0.8959276018099548,9.990950226244344,0.16941356841701805,5.864253393665158,0.6836818368183681,0.37075983717774763,0.8379886604816955,0.9059048256666667,5.018086774333335,3.1934537534846754,0.37868915293215794,0.4672288233039479,0.8250910983862572,1.5444947209653093,0.28615863141524106,0.14074650077760498,0.34841782919360326,0.7753229613864493,0.42690513219284604,0.4161243284727552,0.125,0.125,0.125,0.08333333333333333,0.16666666666666666,0.125,0.125,0.08333333333333333,0.0,0.041666666666666664,12
SS,2016,3.5847457627118646,5.262711864406779,1.3983050847457628,1.1440677966101696,9.953389830508474,6.978813559322034,0.6708074534161491,0.4444444444444444,2.4193379536666666,1.5042372881355932,7.56,3.0,6.622641509433962,4.5,5.04,5.333333333333333,5.294117647058823,0.0,0.0,3.3333333333333335,0.288716814159292,0.15929203539823011,0.34332688588007737,0.7913357354375995,0.4480088495575221,0.2840043525571273,3.7815126050420167,0.6910039113428944,4.008403361344538,1.0798319327731092,0.26858802878412535,0.680672268907563,9.491596638655462,0.15669205658324264,5.861344537815126,0.6847697756788665,0.3520309477756286,0.7927273569159985,0.35638372045833333,1.8040445665000002,0.7616984292169254,0.35690968443960824,0.44069640914036995,0.7777777777777778,1.4747899159663866,0.2761276127612761,0.1166116611661166,0.33815028901734107,0.7308895629447338,0.3927392739273927,0.39080610021786494,0.125,0.125,0.0,0.125,0.125,0.125,0.0,0.25,0.0,0.125,12
SS,2016,3.78,5.54,1.74,1.26,10.42,6.72,0.6797770207494581,0.49019607843137253,4.067377414166667,1.5777777777777777,5.943396226415095,4.166666666666667,6.622641509433962,6.136363636363637,6.576923076923077,6.403846153846154,5.294117647058823,4.909090909090909,0.0,3.9056603773584904,0.2965281730221969,0.16619237336368814,0.3544682975536695,0.8171888439395545,0.46272054638588506,0.2943502824858757,4.161504424778761,0.6754032258064516,4.997787610619469,1.573008849557522,0.2797331545055298,0.915929203539823,10.353982300884956,0.16497175141242937,5.834070796460177,0.6737690757270371,0.3664503245132302,0.8257723584115353,0.6246933044166668,3.7064532688750003,1.9701151185770698,0.3677966101694915,0.45932203389830506,0.8181818181818182,1.6128318584070795,0.29461756373937675,0.14107648725212468,0.35823095823095824,0.7939250092224597,0.43569405099150144,0.4094912379875636,0.125,0.125,0.125,0.125,0.125,0.0,0.125,0.125,0.0,0.125,12
SS,2016,3.72972972972973,5.743243243243243,1.8783783783783783,1.3513513513513513,10.662162162162161,6.716216216216216,0.6742502585315409,0.41333333333333333,6.228668900416667,1.5990990990990992,5.357142857142857,4.3875,7.111111111111111,7.304347826086956,6.379746835443038,6.403846153846154,4.426229508196721,6.2560975609756095,0.0,4.153846153846154,0.3029953917050691,0.173963133640553,0.35642570281124497,0.8333842281568671,0.4769585253456221,0.29807329051756704,3.9316493313521543,0.6834170854271356,4.720653789004458,1.4264487369985142,0.2840194741944734,0.8826151560178306,9.98959881129272,0.17113713638080846,5.937592867756315,0.6833735909822867,0.3704819277108434,0.8396923546092189,0.9267381590000001,5.101420107666668,3.208384348290584,0.38005289006422366,0.4692104268983755,0.8264887063655031,1.5468053491827638,0.28587830080367393,0.14045158821278225,0.34862692565304754,0.7749568146695037,0.4263298890164562,0.41633888048411494,0.16666666666666666,0.125,0.125,0.08333333333333333,0.125,0.125,0.125,0.08333333333333333,0.0,0.041666666666666664,12
SS,2016,3.489795918367347,5.216326530612245,1.363265306122449,1.1387755102040817,9.955102040816326,6.942857142857143,0.672496984318456,0.4642857142857143,2.4693379536666664,1.493877551020408,7.56,3.0,6.622641509433962,4.5,5.04,5.333333333333333,5.294117647058823,4.0,0.0,3.3333333333333335,0.2889125799573561,0.16098081023454158,0.3430178069353327,0.7929111971272303,0.44989339019189767,0.28496319663512093,3.6951219512195124,0.6938519447929736,3.9878048780487805,1.0934959349593496,0.2690895589607743,0.6951219512195121,9.475609756097562,0.1587802313354364,5.7439024390243905,0.6812933025404158,0.3514526710402999,0.7951960990108573,0.373050387125,1.8790445665000002,0.7538107359217984,0.35646687697160884,0.4437434279705573,0.7740585774058577,1.4634146341463414,0.27523910733262485,0.12008501594048887,0.3364485981308411,0.7317727214039549,0.3953241232731137,0.39002105263157893,0.16666666666666666,0.125,0.0,0.125,0.125,0.125,0.0,0.20833333333333334,0.0,0.125,12
SS,2016,3.75974025974026,5.474025974025974,1.699134199134199,1.2467532467532467,10.324675324675324,6.798701298701299,0.6819562575941677,0.4807692307692308,4.136821858625,1.5649350649350648,5.4,4.166666666666667,6.622641509433962,6.136363636363637,6.576923076923077,6.403846153846154,5.294117647058823,4.909090909090909,0.0,3.9056603773584904,0.2946081156197888,0.1639799888827126,0.3521675596687774,0.8107556641712788,0.45858810450250137,0.29201101928374656,4.150862068965517,0.6758530183727034,4.887931034482759,1.521551724137931,0.2775915511668069,0.8922413793103449,10.299568965517242,0.16253443526170797,5.877155172413793,0.6768927666760484,0.3643448611787628,0.8188903157242173,0.6351099710833334,3.748119935541667,1.9754273143683652,0.36418732782369145,0.45454545454545453,0.812035661218425,1.605603448275862,0.29418282548476454,0.13850415512465375,0.35731414868105515,0.7900011292904734,0.4326869806094183,0.4064829106945976,0.08333333333333333,0.125,0.125,0.16666666666666666,0.125,0.0,0.125,0.125,0.0,0.125,12
SS,2016,3.7066666666666666,5.706666666666667,1.8518518518518519,1.3333333333333333,10.613333333333333,6.693333333333333,0.6745138178096213,0.42105263157894735,6.259918900416667,1.5911111111111111,5.357142857142857,4.3875,7.111111111111111,6.8076923076923075,6.379746835443038,6.403846153846154,4.426229508196721,6.2560975609756095,0.0,4.153846153846154,0.3018581721653394,0.1733029958285931,0.3550413223140496,0.8302024903079821,0.4751611679939325,0.29701492537313434,3.9383259911894273,0.6842580063148399,4.757709251101321,1.4581497797356828,0.28304961761440733,0.8986784140969163,9.991189427312776,0.1705223880597015,5.920704845814978,0.6827229299363058,0.36925619834710743,0.8367935117799432,0.9319464923333335,5.163920107666668,3.2061728536594387,0.37910447761194027,0.46753731343283583,0.8242147922998987,1.5477239353891337,0.2857142857142857,0.1413454270597128,0.3484297520661157,0.7754894648401143,0.4270597127739985,0.41489727306686586,0.20833333333333334,0.125,0.125,0.041666666666666664,0.125,0.125,0.125,0.08333333333333333,0.0,0.041666666666666664,11
SS,2016,3.6496062992125986,5.244094488188976,1.3661417322834646,1.0984251968503937,9.850393700787402,6.94488188976378,0.6703107019562715,0.4482758620689655,2.5787129536666664,1.5,7.56,3.0,6.622641509433962,4.5,5.04,5.333333333333333,5.294117647058823,5.0,0.0,3.3333333333333335,0.2868937048503612,0.15789473684210525,0.34386281588447654,0.788651257576943,0.44478844169246645,0.2830957230142566,3.6,0.6960193003618818,3.9529411764705884,1.035294117647059,0.26852468990566664,0.6705882352941176,9.423529411764706,0.15580448065173114,5.682352941176471,0.6809229037703995,0.3528880866425993,0.7917882903085871,0.38555038712500006,1.9165445665,0.8323523818988955,0.3574338085539715,0.43890020366598775,0.7722371967654986,1.4470588235294117,0.2735655737704918,0.11987704918032788,0.3333333333333333,0.7267759562841529,0.39344262295081966,0.3910193679918451,0.20833333333333334,0.125,0.0,0.125,0.125,0.125,0.0,0.16666666666666666,0.0,0.125,12
SS,2016,3.7261146496815285,5.522292993630574,1.6751592356687899,1.2420382165605095,10.356687898089172,6.840764331210191,0.6785714285714286,0.4716981132075472,4.208250430041667,1.564755838641189,5.716216216216216,4.166666666666667,6.622641509433962,6.136363636363637,6.576923076923077,6.403846153846154,5.294117647058823,4.909090909090909,0.0,3.9056603773584904,0.2950462710941753,0.16439847577572125,0.3521261347348304,0.8115708816047269,0.45944474686989656,0.29265658747300216,4.20507399577167,0.6760925449871465,4.909090909090909,1.5771670190274842,0.2779777082716326,0.9133192389006343,10.331923890063425,0.16306695464362853,5.8604651162790695,0.6787579005221215,0.36454849498327757,0.8202720370999083,0.6517766377500002,3.8058122432500006,2.0252068557919642,0.3644708423326134,0.4557235421166307,0.8132749817651349,1.6152219873150107,0.2947882736156352,0.14060803474484257,0.35885392202912164,0.7942502303895994,0.43539630836047777,0.40673689897352777,0.041666666666666664,0.125,0.125,0.20833333333333334,0.125,0.0,0.125,0.125,0.0,0.125,12
SS,2016,3.723684210526316,5.776315789473684,1.902046783625731,1.355263157894737,10.657894736842104,6.644736842105263,0.6728444802578566,0.42857142857142855,6.384918900416667,1.597953216374269,5.357142857142857,4.3875,7.111111111111111,7.241379310344827,6.379746835443038,6.403846153846154,4.426229508196721,6.2560975609756095,0.0,4.153846153846154,0.3029169783096485,0.17614061331338815,0.3560260586319218,0.8350836502549585,0.4790575916230366,0.2979036410445017,3.9317851959361394,0.6831330663106364,4.8592162554426706,1.5050798258345428,0.2844435106794628,0.9274310595065312,10.0711175616836,0.17322545053328425,5.917271407837446,0.6799921614736429,0.37035830618892507,0.841487397766711,0.9458353812083334,5.254829198583335,3.3020568437223496,0.38396469290180213,0.47112909157778593,0.8310844577711144,1.5558780841799709,0.28747203579418346,0.14504101416853094,0.34952722530159763,0.7820402752643121,0.4325130499627144,0.4170876288659794,0.20833333333333334,0.125,0.125,0.0,0.125,0.125,0.16666666666666666,0.08333333333333333,0.0,0.041666666666666664,11
SS,2016,3.667924528301887,5.264150943396227,1.3660377358490565,1.0867924528301887,9.950943396226416,6.928301886792453,0.6726579520697168,0.4666666666666667,2.617174492125,1.5132075471698114,7.56,3.0,6.622641509433962,4.5,5.04,5.333333333333333,5.294117647058823,5.275862068965517,0.0,3.3333333333333335,0.2898120672601385,0.1543026706231454,0.3459879206212252,0.790102658504509,0.44411473788328387,0.28585365853658534,3.832914572864322,0.6906141367323291,4.00251256281407,1.0590452261306533,0.26947768261116606,0.678391959798995,9.463567839195981,0.15219512195121954,5.800251256281407,0.6825396825396826,0.3554788610871441,0.793527641574949,0.3931261447083334,2.0301809301250002,0.9197656591578607,0.35121951219512193,0.4380487804878049,0.7694300518134715,1.477386934673367,0.2732615083251714,0.11851126346718904,0.3373493975903614,0.7291221693827219,0.3917727717923604,0.39267578125,0.25,0.125,0.0,0.125,0.125,0.125,0.0,0.125,0.0,0.125,12
SS,2016,3.7422037422037424,5.463617463617464,1.6632016632016633,1.2162162162162162,10.328482328482329,6.792099792099792,0.6777939042089985,0.46296296296296297,4.249917096708333,1.5634095634095635,5.357142857142857,4.166666666666667,6.622641509433962,6.136363636363637,6.576923076923077,6.403846153846154,5.294117647058823,4.909090909090909,0.0,3.9056603773584904,0.2939297124600639,0.16187433439829607,0.3514018691588785,0.8072059160172385,0.45580404685835996,0.2917547568710359,4.192546583850931,0.6763224181360201,4.900621118012422,1.5383022774327122,0.27712651399893307,0.8944099378881988,10.285714285714286,0.16067653276955607,5.850931677018633,0.6776457883369331,0.3644859813084112,0.8169172709490031,0.6636813996666667,3.8752566877083336,2.0830525176285164,0.3620507399577167,0.452431289640592,0.8074179743223966,1.608695652173913,0.2937732836615221,0.1399680681213411,0.3580645161290323,0.7918058679118956,0.4337413517828632,0.4059968270756213,0.041666666666666664,0.125,0.125,0.20833333333333334,0.125,0.0,0.125,0.125,0.0,0.125,11
SS,2016,3.69364161849711,5.78757225433526,1.9364161849710984,1.3786127167630058,10.651734104046243,6.606936416184971,0.6732693077230892,0.4230769230769231,6.447418900416667,1.5939306358381502,5.478260869565218,4.3875,7.111111111111111,7.241379310344827,6.379746835443038,6.403846153846154,4.426229508196721,6.2560975609756095,0.0,4.153846153846154,0.30254894717399333,0.1780568895456225,0.35523349436392915,0.835839331083545,0.4806058367196158,0.2976017441860465,3.9713467048710602,0.6835164835164835,4.835243553008596,1.502865329512894,0.28456358485001687,0.9154727793696275,10.044412607449857,0.17514534883720928,5.918338108882521,0.682037430059811,0.36972624798711756,0.8424733410103733,0.9597242700833334,5.311647380416668,3.313783753590807,0.3855377906976744,0.4727470930232558,0.8335802469135802,1.5573065902578798,0.2868188512518409,0.14359351988217972,0.34974259974259975,0.7801549708766204,0.43041237113402064,0.417078937795562,0.16666666666666666,0.125,0.125,0.0,0.125,0.125,0.20833333333333334,0.08333333333333333,0.0,0.041666666666666664,12
SS,2016,3.7773722627737225,5.189781021897811,1.3795620437956204,1.051094890510949,9.91970802919708,6.8321167883211675,0.6793336803748048,0.4838709677419355,2.7005078254583332,1.5218978102189782,7.56,3.0,6.622641509433962,4.0,5.04,5.333333333333333,5.294117647058823,5.275862068965517,0.0,3.3333333333333335,0.289272030651341,0.14942528735632182,0.347210657785179,0.7859079757928418,0.4386973180076628,0.28544423440453687,3.9040097205346296,0.6859045504994451,4.166464155528554,1.1263669501822602,0.26896411150758115,0.6889428918590523,9.710814094775213,0.14744801512287337,5.708383961117862,0.6814777833250124,0.3572023313905079,0.7900945809179181,0.4070150335833334,2.132453657416667,0.9823672355261976,0.34593572778827975,0.43289224952741023,0.7719298245614035,1.5127582017010937,0.279508970727101,0.11898016997167143,0.342691990090834,0.7411811307896065,0.39848914069877245,0.3928476821192053,0.25,0.125,0.0,0.125,0.125,0.125,0.0,0.125,0.0,0.125,12
SS,2016,3.7653061224489797,5.455102040816326,1.6755102040816328,1.2122448979591838,10.359183673469389,6.759183673469388,0.6802721088435374,0.4727272727272727,4.30547265225,1.5693877551020408,5.357142857142857,4.166666666666667,6.622641509433962,5.943396226415095,6.576923076923077,6.403846153846154,5.294117647058823,4.909090909090909,0.0,3.9056603773584904,0.29497907949790797,0.16161087866108786,0.35275229357798166,0.8093422517369775,0.45658995815899583,0.29283489096573206,4.2073170731707314,0.6767427513880321,4.9573170731707314,1.565040650406504,0.27804252765154763,0.8963414634146342,10.28048780487805,0.1604361370716511,5.780487804878049,0.6755684822845056,0.3660550458715596,0.8193260739089427,0.6729406589166668,3.9533816877083336,2.165381834215168,0.3629283489096573,0.4532710280373832,0.8085553997194951,1.6097560975609757,0.2934725848563969,0.14099216710182766,0.35804701627486435,0.7925117682330889,0.43446475195822454,0.4077090909090909,0.08333333333333333,0.125,0.125,0.16666666666666666,0.125,0.0,0.125,0.125,0.0,0.125,11
SS,2016,3.7329545454545454,5.740056818181818,1.9176136363636365,1.3551136363636365,10.623579545454545,6.583806818181818,0.6757551981169085,0.4230769230769231,6.53075223375,1.5951704545454546,5.1923076923076925,4.3875,7.111111111111111,7.241379310344827,6.379746835443038,6.403846153846154,4.426229508196721,6.2560975609756095,0.0,4.153846153846154,0.302071973827699,0.1752090149036714,0.355830164765526,0.8331111534968965,0.4772809887313704,0.2973166368515206,3.9295774647887325,0.6852572416774751,4.804225352112676,1.5267605633802817,0.2839817844194889,0.9380281690140845,10.014084507042254,0.1724508050089445,5.881690140845071,0.6849052994069256,0.3700887198986058,0.839856161759071,0.9710879064583334,5.327272380416668,3.347040554683398,0.3817531305903399,0.4697674418604651,0.8266990291262136,1.5492957746478873,0.28612821441506703,0.14487504527345163,0.3485424588086185,0.7795457184971372,0.43100325968851866,0.416128223495702,0.125,0.125,0.125,0.041666666666666664,0.125,0.125,0.20833333333333334,0.08333333333333333,0.0,0.041666666666666664,13
SS,2016,3.765957446808511,5.457446808510638,1.4326241134751774,1.0851063829787233,10.340425531914894,6.829787234042553,0.6651939126165931,0.46875,2.8880078254583332,1.5673758865248226,7.56,3.0,6.622641509433962,6.428571428571429,5.04,5.333333333333333,5.294117647058823,5.275862068965517,0.0,3.3333333333333335,0.2975206611570248,0.15426997245179064,0.3533173461231015,0.805107979731917,0.45179063360881544,0.2937443336355394,3.811764705882353,0.684887459807074,4.097647058823529,1.0588235294117647,0.27518311733206363,0.6670588235294118,9.751764705882353,0.15231187669990937,5.7176470588235295,0.6858943286476006,0.36370903277378097,0.8097652431092297,0.43016318175000007,2.2157869907500003,1.163127692668894,0.3526745240253853,0.4460562103354488,0.7880633373934226,1.5070588235294118,0.27985414767547856,0.11941659070191435,0.3418734987990392,0.7411442371764321,0.3992707383773929,0.4015426497277677,0.25,0.125,0.0,0.125,0.125,0.125,0.0,0.125,0.0,0.125,12
SS,2016,3.8493975903614457,5.566265060240964,1.7309236947791165,1.2289156626506024,10.427710843373495,6.813253012048193,0.6769400110071547,0.4642857142857143,4.385018106791667,1.5863453815261044,5.357142857142857,4.166666666666667,6.622641509433962,6.786885245901639,6.576923076923077,6.403846153846154,5.294117647058823,4.909090909090909,0.0,3.9056603773584904,0.29711637487126674,0.1627188465499485,0.35489667565139266,0.8147318970726078,0.45983522142121525,0.2943877551020408,4.18562874251497,0.6739261947973382,4.976047904191617,1.5708582834331337,0.2800755679630343,0.8982035928143712,10.383233532934131,0.1612244897959184,5.802395209580839,0.6782496782496783,0.3692722371967655,0.8248844820947248,0.6825560435416668,4.015881687708334,2.348293030258143,0.3678571428571429,0.4556122448979592,0.8219461697722568,1.6187624750499001,0.2956521739130435,0.14066496163682862,0.3591674047829938,0.7954845403328659,0.4363171355498721,0.4124247064828995,0.125,0.125,0.125,0.125,0.125,0.0,0.125,0.125,0.0,0.125,11
SS,2016,3.7668539325842696,5.764044943820225,1.9578651685393258,1.3651685393258426,10.655898876404494,6.547752808988764,0.6741898148148149,0.4177215189873418,6.58075223375,1.6025280898876404,5.383928571428571,4.3875,7.111111111111111,7.241379310344827,6.379746835443038,6.403846153846154,4.426229508196721,6.2560975609756095,0.0,4.153846153846154,0.30280172413793105,0.17600574712643674,0.35678549093183237,0.8355929621962002,0.4788074712643678,0.2981959674566678,3.9429763560500697,0.685848252344416,4.819193324061196,1.5201668984700973,0.2850481254533641,0.9262865090403338,10.001390820584145,0.17332861690838347,5.845618915159944,0.6834057013403813,0.3714821763602251,0.8430067607252765,0.980016477875,5.368939047083335,3.47485939005918,0.3837990802971348,0.4715245843650513,0.8322921672272946,1.549374130737135,0.28617478510028654,0.14326647564469913,0.34845167344385364,0.7778929341888393,0.4294412607449857,0.4183038243626062,0.08333333333333333,0.125,0.125,0.08333333333333333,0.125,0.125,0.20833333333333334,0.08333333333333333,0.0,0.041666666666666664,14
SS,2016,3.711340206185567,5.443298969072165,1.3711340206185567,1.0515463917525774,10.329896907216495,6.835051546391752,0.6636536631779258,0.48484848484848486,2.929674492125,1.5601374570446735,7.56,3.0,6.622641509433962,6.136363636363637,5.04,5.333333333333333,5.294117647058823,5.275862068965517,0.0,3.3333333333333335,0.297153024911032,0.15302491103202848,0.35275835275835277,0.8029362887014133,0.4501779359430605,0.29401408450704225,3.9714937286202967,0.6853582554517134,4.156214367160776,1.087799315849487,0.27499199743918057,0.6465222348916763,9.728620296465223,0.15140845070422537,5.726339794754846,0.6835032437442076,0.36363636363636365,0.8090588988476313,0.44152681812500005,2.2991203240833333,1.190439992877496,0.3503521126760563,0.4454225352112676,0.7857988165680473,1.5222348916761688,0.27939876215738285,0.1175950486295314,0.34389489953632146,0.7408887103232358,0.39699381078691426,0.40088986784140973,0.25,0.125,0.0,0.125,0.125,0.125,0.0,0.125,0.0,0.125,12
SS,2016,3.841897233201581,5.6561264822134385,1.7687747035573123,1.2628458498023716,10.494071146245059,6.865612648221344,0.6746890210924824,0.45614035087719296,4.635018106791667,1.592885375494071,5.357142857142857,4.166666666666667,6.622641509433962,7.304347826086956,6.576923076923077,6.403846153846154,5.294117647058823,4.909090909090909,0.0,3.9056603773584904,0.29873417721518986,0.16607594936708864,0.3558498896247241,0.8206600162070026,0.4648101265822785,0.2957393483709273,4.129411764705883,0.6745843230403801,4.9411764705882355,1.535294117647059,0.2817263357068167,0.8823529411764706,10.358823529411765,0.16441102756892234,5.788235294117647,0.6776649746192893,0.37041942604856515,0.8305698019884148,0.7075560435416669,4.062756687708334,2.4330404334465356,0.3724310776942356,0.46015037593984964,0.8288043478260869,1.6098039215686275,0.29482672024108486,0.14013058764439984,0.35757839721254353,0.7925357050980282,0.4349573078854847,0.4147542627883651,0.125,0.125,0.125,0.08333333333333333,0.16666666666666666,0.0,0.125,0.125,0.0,0.125,12
SS,2016,3.7572815533980584,5.742024965325936,1.926490984743412,1.348127600554785,10.660194174757281,6.553398058252427,0.6747240197944424,0.425,6.62762723375,1.6019417475728155,5.383928571428571,4.3875,7.111111111111111,7.241379310344827,6.136363636363637,6.403846153846154,4.426229508196721,6.2560975609756095,0.0,4.153846153846154,0.3028368794326241,0.17411347517730497,0.3567016676961087,0.8336520223060377,0.4769503546099291,0.2982885085574572,3.9738651994497936,0.6866554054054054,4.815680880330124,1.5364511691884457,0.28449429441725993,0.9284731774415406,9.953232462173315,0.17149842822214462,5.843191196698762,0.680672268907563,0.3712168004941322,0.841003737273734,0.9852248112083334,5.473105713750002,3.5155356685479924,0.3807195249738037,0.4697869367796018,0.8266856600189934,1.547455295735901,0.2854100106496273,0.14305999290024846,0.34797401793999383,0.7764440214898696,0.42847000354987574,0.4173286713286713,0.08333333333333333,0.125,0.125,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.20833333333333334,0.08333333333333333,0.0,0.041666666666666664,13
SS,2016,3.99,5.67,1.56,1.11,10.44,6.81,0.6596127870328681,0.47058823529411764,3.0463411587916664,1.6033333333333333,7.56,3.0,6.622641509433962,6.136363636363637,7.147058823529412,5.333333333333333,5.294117647058823,5.275862068965517,0.0,3.3333333333333335,0.3002588438308887,0.15789473684210525,0.3592233009708738,0.8173768816438678,0.45815358067299394,0.2966751918158568,3.972345132743363,0.6830985915492958,4.241150442477877,1.0851769911504425,0.27986291636503935,0.6570796460176992,9.82632743362832,0.15601023017902815,5.79424778761062,0.6797853309481217,0.3704256908140403,0.8231111128089252,0.45263792925000007,2.3928703240833333,1.3847719017093993,0.3657289002557545,0.45268542199488493,0.8128587830080367,1.5331858407079646,0.28095644748078563,0.11614005123825794,0.3452914798206278,0.7423879785396714,0.39709649871904357,0.41134812286689415,0.25,0.16666666666666666,0.0,0.125,0.08333333333333333,0.125,0.0,0.125,0.0,0.125,11
SS,2016,3.799610894941634,5.638132295719845,1.7782101167315174,1.2782101167315174,10.470817120622568,6.846303501945525,0.6757843925985519,0.4482758620689655,4.660018106791666,1.5856031128404668,5.357142857142857,4.209677419354839,6.622641509433962,7.304347826086956,6.576923076923077,6.403846153846154,5.294117647058823,4.909090909090909,0.0,3.9056603773584904,0.29810568295114653,0.16699900299102693,0.3548106225511537,0.8199153084933272,0.46510468594217347,0.29516288252714706,4.07514450867052,0.6767971946230275,4.855491329479769,1.4951830443159924,0.28125806612427645,0.8670520231213873,10.265895953757225,0.16535044422507406,5.77456647398844,0.6801007556675063,0.369177187636047,0.8296905143882681,0.7158893768750002,4.062756687708334,2.4114087951000065,0.3721618953603159,0.4605133267522211,0.8248663101604278,1.5934489402697496,0.2926347009391992,0.138902619871478,0.35508802060970374,0.786625341420381,0.4315373208106772,0.4136197530864198,0.125,0.08333333333333333,0.125,0.08333333333333333,0.20833333333333334,0.0,0.125,0.125,0.0,0.125,13
SS,2016,3.7356164383561645,5.8191780821917805,1.9493150684931506,1.3684931506849316,10.775342465753425,6.558904109589041,0.6722139117427076,0.41975308641975306,6.70262723375,1.6123287671232878,5.383928571428571,4.3875,7.111111111111111,7.241379310344827,6.680412371134021,6.403846153846154,4.426229508196721,6.2560975609756095,0.0,4.153846153846154,0.30506108202443283,0.17661431064572425,0.3580772741101308,0.8397526667802879,0.4816753926701571,0.30044688896528016,3.998641304347826,0.6858333333333333,4.903532608695652,1.5679347826086956,0.2863035711689842,0.9415760869565217,10.002717391304348,0.17394293571674113,5.832880434782608,0.6775615130370914,0.3726802555521752,0.8470700802341965,0.9991137000833333,5.644980713750002,3.6563853057397373,0.3843245101409419,0.4743898246820213,0.8339587242026266,1.5557065217391304,0.2864145658263305,0.14495798319327735,0.3491918267764562,0.7805643757960641,0.43137254901960786,0.419755677907777,0.08333333333333333,0.125,0.125,0.08333333333333333,0.041666666666666664,0.20833333333333334,0.20833333333333334,0.08333333333333333,0.0,0.041666666666666664,12
SS,2016,3.9320388349514563,5.592233009708738,1.5048543689320388,1.0776699029126213,10.398058252427184,6.786407766990291,0.659798334064007,0.4857142857142857,3.0932161587916664,1.5922330097087378,7.56,3.0,6.622641509433962,6.136363636363637,6.27906976744186,5.333333333333333,5.294117647058823,5.275862068965517,0.0,3.3333333333333335,0.298744769874477,0.1548117154811715,0.3567802755620014,0.81033676091765,0.4535564853556485,0.2950413223140496,4.015086206896552,0.6790243902439025,4.364224137931035,1.125,0.2777557698416028,0.6691810344827587,10.008620689655173,0.15289256198347106,5.789870689655173,0.6748071979434447,0.36838288614938364,0.8163167704469043,0.46400156562500006,2.4678703240833335,1.3991779613665376,0.3603305785123967,0.4479338842975207,0.8097886540600667,1.558189655172414,0.28524046434494194,0.11691542288557216,0.3490224475018103,0.7511783347323244,0.4021558872305141,0.40798180314309346,0.25,0.20833333333333334,0.0,0.125,0.041666666666666664,0.125,0.0,0.125,0.0,0.125,10
